incident_id,timestamp,time,system_state,incident_phase,failing_service,service_name,project_id,cpu_percent,in_flight_queue,incoming_rate,processing_rate,queue_growth_rate,cpu_trend_5min_ma,cpu_trend_10min_ma,label
INC-01289,2026-05-01T21:29:00,21:29:00,warning,degraded,Python,Python,0,69.86,64.06,85.15,84.64,0.5,51.8329,50.3257,0
INC-01290,2026-05-01T21:30:00,21:30:00,healthy,normal,,Node.js,1,28.96,42.65,189.99,126.01,63.98,43.3153,48.2439,0
INC-01291,2026-05-01T21:31:00,21:31:00,healthy,normal,,Python,0,34.18,57.91,158.88,143.81,15.07,39.5179,47.0708,0
INC-01292,2026-05-01T21:32:00,21:32:00,healthy,normal,,Go,2,46.58,50.3,120.38,132.17,-11.79,41.5615,47.6983,0
INC-01293,2026-05-01T21:33:00,21:33:00,healthy,normal,,Php,3,29.71,68.71,146.02,131.09,14.93,41.8585,42.528,0
INC-01294,2026-05-01T21:34:00,21:34:00,warning,degraded,Java,Java,4,52.42,46.23,70.9,70.4,0.5,38.369,45.1009,0
INC-01295,2026-05-01T21:35:00,21:35:00,healthy,normal,,Python,0,26.58,48.42,195.7,192.67,3.03,37.8937,40.6045,0
INC-01296,2026-05-01T21:36:00,21:36:00,healthy,normal,,Python,0,42.95,42.51,102.29,79.29,23.0,39.6478,39.5829,0
INC-01297,2026-05-01T21:37:00,21:37:00,warning,degraded,Python,Python,0,67.04,46.76,116.39,91.47,24.92,43.7403,42.6509,0
INC-01298,2026-05-01T21:38:00,21:38:00,healthy,normal,,Php,3,33.97,34.33,64.32,61.88,2.44,44.5914,43.225,0
INC-01299,2026-05-01T21:39:00,21:39:00,healthy,normal,,Php,3,30.93,32.35,134.59,114.4,20.19,40.2936,39.3313,0
INC-01300,2026-05-01T21:40:00,21:40:00,warning,degraded,Python,Python,0,68.88,65.52,86.81,76.85,9.96,48.7543,43.324,1
INC-01301,2026-05-01T21:41:00,21:41:00,healthy,normal,,Ruby,5,28.21,28.34,123.05,117.69,5.36,45.8048,42.7263,0
INC-01302,2026-05-01T21:42:00,21:42:00,warning,degraded,Python,Python,0,67.45,43.62,103.67,102.51,1.16,45.8863,44.8133,0
INC-01303,2026-05-01T21:43:00,21:43:00,failure,critical,Go,Go,2,82.15,150.31,87.67,64.5,23.17,55.5225,50.057,1
INC-01304,2026-05-01T21:44:00,21:44:00,healthy,normal,,Php,3,27.82,42.95,95.87,64.56,31.31,54.9008,47.5972,0
INC-01305,2026-05-01T21:45:00,21:45:00,healthy,normal,,Java,4,29.9,66.57,126.77,94.56,32.21,47.1043,47.9293,0
INC-01306,2026-05-01T21:46:00,21:46:00,healthy,normal,,Php,3,32.0,38.18,81.56,69.63,11.93,47.8622,46.8335,0
INC-01307,2026-05-01T21:47:00,21:47:00,healthy,normal,,Java,4,34.61,28.98,97.54,75.21,22.33,41.295,43.5906,0
INC-01308,2026-05-01T21:48:00,21:48:00,failure,critical,Node.js,Node.js,1,89.88,98.1,139.9,123.7,16.2,42.8417,49.1821,1
INC-01309,2026-05-01T21:49:00,21:49:00,failure,critical,Java,Java,4,58.49,156.25,198.07,124.14,73.93,48.9766,51.9387,1
INC-01310,2026-05-01T21:50:00,21:50:00,healthy,normal,,Python,0,28.54,27.26,134.33,114.83,19.49,48.7043,47.9043,0
INC-01311,2026-05-01T21:51:00,21:51:00,warning,degraded,Java,Java,4,61.87,64.94,92.48,72.51,19.98,54.6785,51.2703,1
INC-01312,2026-05-01T21:52:00,21:52:00,recovering,recovery,,Go,2,62.04,30.0,108.99,94.53,14.46,60.1647,50.7298,0
INC-01313,2026-05-01T21:53:00,21:53:00,recovering,recovery,,Java,4,41.36,76.35,120.95,98.12,22.83,50.46,46.6508,0
INC-01314,2026-05-01T21:54:00,21:54:00,healthy,normal,,Go,2,36.3,94.14,109.52,81.27,28.24,46.0218,47.4992,0
INC-01315,2026-05-01T21:55:00,21:55:00,healthy,normal,,Php,3,46.96,16.27,147.09,154.75,-7.66,49.7061,49.2052,0
INC-01316,2026-05-01T21:56:00,21:56:00,healthy,normal,,Go,2,24.5,28.3,126.52,87.6,38.92,42.2319,48.4552,0
INC-01317,2026-05-01T21:57:00,21:57:00,recovering,recovery,,Php,3,53.15,65.46,147.24,138.5,8.73,40.4541,50.3094,0
INC-01318,2026-05-01T21:58:00,21:58:00,healthy,normal,,Python,0,28.58,60.26,110.57,117.46,-6.89,37.8985,44.1792,0
INC-01319,2026-05-01T21:59:00,21:59:00,healthy,normal,,Python,0,30.96,65.54,159.77,138.89,20.88,36.8306,41.4262,0
INC-01320,2026-05-01T22:00:00,22:00:00,healthy,normal,,Python,0,28.58,38.52,115.01,119.4,-4.39,33.1536,41.4298,0
INC-01321,2026-05-01T22:01:00,22:01:00,healthy,normal,,Python,0,29.15,89.75,90.86,60.19,30.67,34.0834,38.1576,0
INC-01322,2026-05-01T22:02:00,22:02:00,healthy,normal,,Java,4,56.78,52.36,185.32,156.95,28.37,34.8081,37.6311,0
INC-01323,2026-05-01T22:03:00,22:03:00,recovering,recovery,,Python,0,56.76,25.66,65.25,54.06,11.19,40.4428,39.1707,0
INC-01324,2026-05-01T22:04:00,22:04:00,healthy,normal,,Ruby,5,43.81,44.94,97.84,59.1,38.74,43.013,39.9218,0
INC-01325,2026-05-01T22:05:00,22:05:00,healthy,normal,,Node.js,1,38.94,25.93,101.19,83.14,18.05,45.0852,39.1194,0
INC-01326,2026-05-01T22:06:00,22:06:00,healthy,normal,,Python,0,22.15,81.82,195.25,153.18,42.07,43.6861,38.8848,0
INC-01327,2026-05-01T22:07:00,22:07:00,healthy,normal,,Java,4,38.16,36.79,174.21,162.86,11.34,39.963,37.3855,0
INC-01328,2026-05-01T22:08:00,22:08:00,healthy,normal,,Php,3,43.58,59.85,164.82,176.22,-11.4,37.3286,38.8857,0
INC-01329,2026-05-01T22:09:00,22:09:00,healthy,normal,,Go,2,28.17,40.59,110.08,70.77,39.31,34.2004,38.6067,0
INC-01330,2026-05-01T22:10:00,22:10:00,healthy,normal,,Go,2,42.72,37.69,192.79,147.24,45.55,34.9577,40.0214,0
INC-01331,2026-05-01T22:11:00,22:11:00,healthy,normal,,Php,3,40.63,11.79,131.05,107.73,23.32,38.6546,41.1704,0
INC-01332,2026-05-01T22:12:00,22:12:00,healthy,normal,,Python,0,49.82,61.96,149.32,123.57,25.74,40.986,40.4745,0
INC-01333,2026-05-01T22:13:00,22:13:00,healthy,normal,,Ruby,5,31.66,75.98,125.39,123.81,1.58,38.6008,37.9647,0
INC-01334,2026-05-01T22:14:00,22:14:00,recovering,recovery,,Ruby,5,41.22,31.68,118.52,97.38,21.13,41.2101,37.7052,0
INC-01335,2026-05-01T22:15:00,22:15:00,recovering,recovery,,Php,3,47.11,19.1,112.45,69.0,43.45,42.087,38.5223,0
INC-01336,2026-05-01T22:16:00,22:16:00,healthy,normal,,Python,0,46.48,66.07,113.71,108.6,5.11,43.2569,40.9558,0
INC-01337,2026-05-01T22:17:00,22:17:00,healthy,normal,,Php,3,20.37,17.08,138.25,144.12,-5.86,37.3682,39.1771,0
INC-01338,2026-05-01T22:18:00,22:18:00,recovering,recovery,,Python,0,33.45,74.39,131.02,112.27,18.74,37.7273,38.1641,0
INC-01339,2026-05-01T22:19:00,22:19:00,healthy,normal,,Python,0,35.72,31.91,119.06,106.03,13.03,36.6265,38.9183,0
INC-01340,2026-05-01T22:20:00,22:20:00,failure,critical,Node.js,Node.js,1,84.46,107.93,165.29,112.64,52.65,44.097,43.092,1
INC-01341,2026-05-01T22:21:00,22:21:00,recovering,recovery,,Go,2,50.06,54.97,31.0,22.02,8.98,44.8124,44.0347,0
INC-01342,2026-05-01T22:22:00,22:22:00,healthy,normal,,Java,4,42.56,29.24,135.3,97.09,38.21,49.2504,43.3093,0
INC-01343,2026-05-01T22:23:00,22:23:00,healthy,normal,,Php,3,30.58,35.86,141.53,115.4,26.13,48.6756,43.2015,0
INC-01344,2026-05-01T22:24:00,22:24:00,recovering,recovery,,Php,3,35.02,57.08,154.41,164.3,-9.89,48.5358,42.5811,0
INC-01345,2026-05-01T22:25:00,22:25:00,healthy,normal,,Node.js,1,51.36,1.42,118.05,101.63,16.42,41.9151,43.006,0
INC-01346,2026-05-01T22:26:00,22:26:00,healthy,normal,,Node.js,1,27.02,82.85,126.24,87.87,38.37,37.3072,41.0598,0
INC-01347,2026-05-01T22:27:00,22:27:00,healthy,normal,,Node.js,1,26.53,50.87,149.58,109.65,39.93,34.1002,41.6753,0
INC-01348,2026-05-01T22:28:00,22:28:00,healthy,normal,,Ruby,5,43.83,24.14,164.73,130.47,34.26,36.7503,42.713,0
INC-01349,2026-05-01T22:29:00,22:29:00,warning,degraded,Python,Python,0,61.92,29.66,110.98,101.18,9.81,42.1319,45.3339,0
INC-01350,2026-05-01T22:30:00,22:30:00,warning,degraded,Java,Java,4,64.49,69.83,128.01,104.97,23.04,44.7593,43.3372,0
INC-01351,2026-05-01T22:31:00,22:31:00,recovering,recovery,,Go,2,53.86,62.02,170.36,135.64,34.71,50.1274,43.7173,0
INC-01352,2026-05-01T22:32:00,22:32:00,healthy,normal,,Node.js,1,43.67,77.74,56.28,49.66,6.62,53.5555,43.8279,0
INC-01353,2026-05-01T22:33:00,22:33:00,healthy,normal,,Php,3,32.33,36.35,99.3,71.59,27.71,51.2561,44.0032,0
INC-01354,2026-05-01T22:34:00,22:34:00,healthy,normal,,Go,2,47.16,55.93,163.98,104.85,59.12,48.3032,45.2175,0
INC-01355,2026-05-01T22:35:00,22:35:00,healthy,normal,,Java,4,17.91,58.53,152.78,93.53,59.25,38.9873,41.8733,0
INC-01356,2026-05-01T22:36:00,22:36:00,healthy,normal,,Ruby,5,41.08,63.91,135.67,98.45,37.22,36.4305,43.2789,0
INC-01357,2026-05-01T22:37:00,22:37:00,recovering,recovery,,Node.js,1,43.28,72.55,106.54,68.8,37.74,36.3535,44.9545,0
INC-01358,2026-05-01T22:38:00,22:38:00,failure,critical,Node.js,Node.js,1,98.98,115.65,93.55,71.86,21.69,49.6827,50.4694,0
INC-01359,2026-05-01T22:39:00,22:39:00,healthy,normal,,Go,2,36.14,47.72,102.26,100.88,1.38,47.478,47.8906,0
INC-01360,2026-05-01T22:40:00,22:40:00,warning,degraded,Ruby,Ruby,5,59.62,37.8,166.44,159.47,6.97,55.8187,47.403,0
INC-01361,2026-05-01T22:41:00,22:41:00,healthy,normal,,Python,0,40.3,48.95,101.15,91.58,9.56,55.6636,46.047,0
INC-01362,2026-05-01T22:42:00,22:42:00,healthy,normal,,Go,2,42.15,63.97,123.04,126.27,-3.23,55.4359,45.8947,0
INC-01363,2026-05-01T22:43:00,22:43:00,warning,degraded,Php,Php,3,70.14,16.92,97.39,72.17,25.22,49.6673,49.675,0
INC-01364,2026-05-01T22:44:00,22:44:00,healthy,normal,,Php,3,26.76,72.19,145.28,151.46,-6.18,47.7925,47.6353,0
INC-01365,2026-05-01T22:45:00,22:45:00,recovering,recovery,,Python,0,46.13,27.22,103.84,83.03,20.81,45.0947,50.4567,0
INC-01366,2026-05-01T22:46:00,22:46:00,warning,degraded,Php,Php,3,64.97,43.85,117.07,93.71,23.36,50.0277,52.8456,1
INC-01367,2026-05-01T22:47:00,22:47:00,healthy,normal,,Ruby,5,34.67,74.88,69.5,55.78,13.71,48.5326,51.9842,0
INC-01368,2026-05-01T22:48:00,22:48:00,warning,degraded,Python,Python,0,71.0,56.56,71.6,46.47,25.13,48.7051,49.1862,0
INC-01369,2026-05-01T22:49:00,22:49:00,healthy,normal,,Python,0,18.88,56.79,120.23,130.78,-10.55,47.1288,47.4607,0
INC-01370,2026-05-01T22:50:00,22:50:00,healthy,normal,,Ruby,5,37.67,26.39,80.25,53.7,26.54,45.4381,45.2664,0
INC-01371,2026-05-01T22:51:00,22:51:00,healthy,normal,,Python,0,32.68,29.12,183.15,141.11,42.04,38.9807,44.5042,0
INC-01372,2026-05-01T22:52:00,22:52:00,healthy,normal,,Java,4,28.29,68.83,58.15,44.18,13.98,37.7051,43.1188,0
INC-01373,2026-05-01T22:53:00,22:53:00,warning,degraded,Go,Go,2,59.06,38.22,95.99,61.18,34.81,35.3175,42.0113,0
INC-01374,2026-05-01T22:54:00,22:54:00,healthy,normal,,Python,0,33.28,40.1,120.5,81.47,39.03,38.1981,42.6635,0
INC-01375,2026-05-01T22:55:00,22:55:00,warning,degraded,Java,Java,4,36.19,69.28,109.05,67.87,41.17,37.9015,41.6698,0
INC-01376,2026-05-01T22:56:00,22:56:00,healthy,normal,,Node.js,1,29.39,29.0,86.88,64.83,22.05,37.2434,38.112,0
INC-01377,2026-05-01T22:57:00,22:57:00,healthy,normal,,Go,2,27.99,55.38,91.26,94.3,-3.04,37.1837,37.4444,0
INC-01378,2026-05-01T22:58:00,22:58:00,failure,critical,Node.js,Node.js,1,92.26,130.86,90.28,69.49,20.79,43.8241,39.5708,0
INC-01379,2026-05-01T22:59:00,22:59:00,healthy,normal,,Go,2,28.56,49.95,111.4,73.73,37.67,42.8785,40.5383,0
INC-01380,2026-05-01T23:00:00,23:00:00,healthy,normal,,Python,0,33.28,39.63,178.56,164.78,13.78,42.2961,40.0988,0
INC-01381,2026-05-01T23:01:00,23:01:00,healthy,normal,,Node.js,1,47.34,38.4,122.34,134.36,-12.03,45.8858,41.5646,0
INC-01382,2026-05-01T23:02:00,23:02:00,healthy,normal,,Ruby,5,42.95,28.43,155.49,111.35,44.13,48.878,43.0308,0
INC-01383,2026-05-01T23:03:00,23:03:00,healthy,normal,,Node.js,1,42.22,59.65,135.21,100.03,35.18,38.8692,41.3467,0
INC-01384,2026-05-01T23:04:00,23:04:00,warning,degraded,Php,Php,3,61.0,36.64,153.42,166.6,-13.18,45.3583,44.1184,1
INC-01385,2026-05-01T23:05:00,23:05:00,healthy,normal,,Node.js,1,39.34,69.37,36.0,24.82,11.18,46.5713,44.4337,0
INC-01386,2026-05-01T23:06:00,23:06:00,healthy,normal,,Php,3,33.13,45.51,110.87,94.86,16.01,43.7294,44.8076,0
INC-01387,2026-05-01T23:07:00,23:07:00,recovering,recovery,,Python,0,48.43,28.83,159.21,114.61,44.61,44.8247,46.8514,0
INC-01388,2026-05-01T23:08:00,23:08:00,healthy,normal,,Ruby,5,38.28,45.24,102.85,109.65,-6.81,44.0366,41.4529,0
INC-01389,2026-05-01T23:09:00,23:09:00,failure,critical,Go,Go,2,83.22,121.78,172.87,188.56,-15.69,48.4812,46.9197,0
INC-01390,2026-05-01T23:10:00,23:10:00,healthy,normal,,Python,0,46.94,70.18,164.52,165.73,-1.21,50.0011,48.2862,0
INC-01391,2026-05-01T23:11:00,23:11:00,healthy,normal,,Python,0,33.72,42.62,105.93,80.23,25.7,50.1192,46.9243,0
INC-01392,2026-05-01T23:12:00,23:12:00,failure,critical,Python,Python,0,92.95,124.48,104.91,84.11,20.8,59.0223,51.9235,1
INC-01393,2026-05-01T23:13:00,23:13:00,healthy,normal,,Go,2,46.64,78.23,89.59,64.61,24.98,60.6957,52.3662,0
INC-01394,2026-05-01T23:14:00,23:14:00,warning,degraded,Node.js,Node.js,1,73.25,60.17,101.11,105.7,-4.59,58.7016,53.5914,0
INC-01395,2026-05-01T23:15:00,23:15:00,healthy,normal,,Java,4,23.73,83.25,83.02,87.78,-4.76,54.0585,52.0298,0
INC-01396,2026-05-01T23:16:00,23:16:00,healthy,normal,,Node.js,1,38.56,75.18,132.86,107.55,25.32,55.0265,52.5729,0
INC-01397,2026-05-01T23:17:00,23:17:00,healthy,normal,,Python,0,41.81,32.26,76.32,70.84,5.47,44.7983,51.9103,0
INC-01398,2026-05-01T23:18:00,23:18:00,healthy,normal,,Go,2,42.13,69.8,138.11,94.3,43.81,43.8963,52.296,0
INC-01399,2026-05-01T23:19:00,23:19:00,failure,critical,Php,Php,3,79.09,160.51,138.84,113.5,25.34,45.0644,51.883,1
INC-01400,2026-05-01T23:20:00,23:20:00,healthy,normal,,Python,0,29.74,80.66,70.16,64.25,5.91,46.2674,50.163,0
INC-01401,2026-05-01T23:21:00,23:21:00,recovering,recovery,,Python,0,57.96,69.76,166.49,131.98,34.51,50.1469,52.5867,0
INC-01402,2026-05-01T23:22:00,23:22:00,recovering,recovery,,Python,0,43.91,69.35,135.41,105.46,29.95,50.5669,47.6826,0
INC-01403,2026-05-01T23:23:00,23:23:00,healthy,normal,,Php,3,32.6,43.95,142.49,85.57,56.93,48.6604,46.2784,0
INC-01404,2026-05-01T23:24:00,23:24:00,healthy,normal,,Php,3,47.61,33.25,97.24,97.45,-0.21,42.3631,43.7138,0
INC-01405,2026-05-01T23:25:00,23:25:00,failure,critical,Go,Go,2,87.62,122.96,138.67,144.87,-6.19,53.9379,50.1027,1
INC-01406,2026-05-01T23:26:00,23:26:00,recovering,recovery,,Java,4,44.19,16.7,153.79,166.82,-13.03,51.1838,50.6653,0
INC-01407,2026-05-01T23:27:00,23:27:00,healthy,normal,,Java,4,27.98,76.86,117.04,112.32,4.72,47.9984,49.2827,0
INC-01408,2026-05-01T23:28:00,23:28:00,healthy,normal,,Go,2,37.66,44.33,180.06,157.44,22.62,49.0102,48.8353,0
INC-01409,2026-05-01T23:29:00,23:29:00,healthy,normal,,Java,4,24.33,75.83,121.32,89.13,32.19,44.3558,43.3595,0
INC-01410,2026-05-01T23:30:00,23:30:00,warning,degraded,Python,Python,0,63.02,25.37,154.22,169.59,-15.37,39.4366,46.6872,0
INC-01411,2026-05-01T23:31:00,23:31:00,healthy,normal,,Python,0,37.67,71.65,128.79,115.25,13.54,38.1326,44.6582,0
INC-01412,2026-05-01T23:32:00,23:32:00,warning,degraded,Node.js,Node.js,1,75.39,40.1,137.57,129.39,8.17,47.6154,47.8069,0
INC-01413,2026-05-01T23:33:00,23:33:00,healthy,normal,,Python,0,40.34,24.31,69.86,65.75,4.11,48.1511,48.5807,0
INC-01414,2026-05-01T23:34:00,23:34:00,healthy,normal,,Go,2,29.29,82.54,131.13,134.1,-2.97,49.1416,46.7487,0
INC-01415,2026-05-01T23:35:00,23:35:00,healthy,normal,,Ruby,5,44.43,72.15,97.95,59.24,38.71,45.4229,42.4297,0
INC-01416,2026-05-01T23:36:00,23:36:00,healthy,normal,,Python,0,32.6,54.24,94.61,67.18,27.42,44.4105,41.2715,0
INC-01417,2026-05-01T23:37:00,23:37:00,healthy,normal,,Python,0,25.11,50.68,172.32,160.74,11.59,34.3547,40.985,0
INC-01418,2026-05-01T23:38:00,23:38:00,healthy,normal,,Go,2,33.62,58.79,113.59,118.99,-5.4,33.0114,40.5812,0
INC-01419,2026-05-01T23:39:00,23:39:00,healthy,normal,,Ruby,5,46.51,53.89,89.9,84.75,5.15,36.4549,42.7983,0
INC-01420,2026-05-01T23:40:00,23:40:00,healthy,normal,,Node.js,1,36.32,34.15,109.23,88.12,21.11,34.8338,40.1283,0
INC-01421,2026-05-01T23:41:00,23:41:00,healthy,normal,,Go,2,35.1,41.76,80.99,63.23,17.75,35.3331,39.8718,0
INC-01422,2026-05-01T23:42:00,23:42:00,recovering,recovery,,Python,0,63.1,89.21,163.02,157.96,5.06,42.9298,38.6422,0
INC-01423,2026-05-01T23:43:00,23:43:00,healthy,normal,,Python,0,23.55,103.44,99.13,96.22,2.91,40.9149,36.9631,0
INC-01424,2026-05-01T23:44:00,23:44:00,healthy,normal,,Ruby,5,24.72,81.25,135.88,122.77,13.11,36.5568,36.5059,0
INC-01425,2026-05-01T23:45:00,23:45:00,healthy,normal,,Ruby,5,22.07,59.56,160.68,119.83,40.86,33.7071,34.2705,0
INC-01426,2026-05-01T23:46:00,23:46:00,recovering,recovery,,Python,0,52.98,43.25,105.0,111.57,-6.57,37.2833,36.3082,0
INC-01427,2026-05-01T23:47:00,23:47:00,healthy,normal,,Ruby,5,36.33,34.04,135.96,119.09,16.87,31.9301,37.43,0
INC-01428,2026-05-01T23:48:00,23:48:00,warning,degraded,Php,Php,3,77.34,35.35,89.1,88.67,0.42,42.6887,41.8018,0
INC-01429,2026-05-01T23:49:00,23:49:00,warning,degraded,Java,Java,4,66.95,38.93,193.37,136.74,56.63,51.1352,43.846,0
INC-01430,2026-05-01T23:50:00,23:50:00,warning,degraded,Go,Go,2,61.77,93.02,148.09,114.33,33.76,59.0739,46.3905,0
INC-01431,2026-05-01T23:51:00,23:51:00,healthy,normal,,Go,2,35.01,86.13,114.22,118.48,-4.26,55.4805,46.3819,0
INC-01432,2026-05-01T23:52:00,23:52:00,warning,degraded,Go,Go,2,65.94,64.93,96.81,60.51,36.3,61.4025,46.6663,0
INC-01433,2026-05-01T23:53:00,23:53:00,healthy,normal,,Php,3,21.63,30.79,116.58,99.81,16.77,50.2593,46.474,0
INC-01434,2026-05-01T23:54:00,23:54:00,healthy,normal,,Python,0,56.68,67.86,109.8,92.33,17.47,48.2063,49.6707,0
INC-01435,2026-05-01T23:55:00,23:55:00,warning,degraded,Python,Python,0,69.16,45.23,178.59,174.23,4.35,49.6847,54.3793,0
INC-01436,2026-05-01T23:56:00,23:56:00,healthy,normal,,Node.js,1,36.68,6.94,83.23,61.67,21.56,50.0179,52.7492,0
INC-01437,2026-05-01T23:57:00,23:57:00,failure,critical,Php,Php,3,92.92,135.74,124.04,88.01,36.03,55.4138,58.4081,1
INC-01438,2026-05-01T23:58:00,23:58:00,healthy,normal,,Python,0,40.68,33.16,119.45,126.98,-7.53,59.2237,54.7415,0
INC-01439,2026-05-01T23:59:00,23:59:00,failure,critical,Php,Php,3,86.88,113.84,116.48,103.18,13.3,65.2622,56.7343,1
INC-01440,2026-05-02T00:00:00,00:00:00,healthy,normal,,Ruby,5,29.95,44.99,116.74,76.16,40.59,57.4205,53.5526,0
INC-01441,2026-05-02T00:01:00,00:01:00,healthy,normal,,Python,0,39.8,40.03,116.52,81.16,35.36,58.0436,54.0307,0
INC-01442,2026-05-02T00:02:00,00:02:00,healthy,normal,,Php,3,38.09,49.31,146.19,160.73,-14.53,47.0764,51.2451,0
INC-01443,2026-05-02T00:03:00,00:03:00,recovering,recovery,,Node.js,1,43.52,48.35,138.27,96.49,41.78,47.6456,53.4346,0
INC-01444,2026-05-02T00:04:00,00:04:00,healthy,normal,,Java,4,46.35,12.48,132.57,120.0,12.56,39.5409,52.4016,0
INC-01445,2026-05-02T00:05:00,00:05:00,healthy,normal,,Python,0,37.35,80.41,28.98,23.48,5.5,41.0203,49.2204,0
INC-01446,2026-05-02T00:06:00,00:06:00,healthy,normal,,Php,3,40.84,30.33,128.99,134.51,-5.52,41.2288,49.6362,0
INC-01447,2026-05-02T00:07:00,00:07:00,warning,degraded,Java,Java,4,76.14,30.95,70.33,68.75,1.58,48.8388,47.9576,0
INC-01448,2026-05-02T00:08:00,00:08:00,healthy,normal,,Ruby,5,35.18,43.43,139.39,125.24,14.15,47.1696,47.4076,0
INC-01449,2026-05-02T00:09:00,00:09:00,healthy,normal,,Php,3,37.54,47.83,164.23,99.42,64.81,45.4063,42.4736,0
INC-01450,2026-05-02T00:10:00,00:10:00,healthy,normal,,Go,2,41.48,79.18,92.21,95.89,-3.68,46.233,43.6266,0
INC-01451,2026-05-02T00:11:00,00:11:00,healthy,normal,,Go,2,29.2,55.39,112.15,92.22,19.92,43.9055,42.5672,0
INC-01452,2026-05-02T00:12:00,00:12:00,healthy,normal,,Java,4,35.43,61.33,102.02,108.73,-6.71,35.7649,42.3018,0
INC-01453,2026-05-02T00:13:00,00:13:00,healthy,normal,,Go,2,36.0,55.49,157.06,133.15,23.91,35.9307,41.5502,0
INC-01454,2026-05-02T00:14:00,00:14:00,warning,degraded,Python,Python,0,57.35,54.63,122.85,116.35,6.5,39.8939,42.6501,1
INC-01455,2026-05-02T00:15:00,00:15:00,healthy,normal,,Ruby,5,53.54,56.19,171.85,109.06,62.79,42.3061,44.2695,0
INC-01456,2026-05-02T00:16:00,00:16:00,healthy,normal,,Php,3,23.74,11.35,132.41,128.78,3.63,41.2142,42.5599,0
INC-01457,2026-05-02T00:17:00,00:17:00,healthy,normal,,Php,3,24.62,45.0,127.27,97.87,29.4,39.0508,37.4078,0
INC-01458,2026-05-02T00:18:00,00:18:00,recovering,recovery,,Python,0,60.51,73.25,122.05,94.67,27.38,43.9527,39.9417,0
INC-01459,2026-05-02T00:19:00,00:19:00,recovering,recovery,,Php,3,55.71,128.85,144.54,95.3,49.24,43.6236,41.7588,0
INC-01460,2026-05-02T00:20:00,00:20:00,failure,critical,Node.js,Node.js,1,79.79,105.91,67.87,45.71,22.16,48.8738,45.59,1
INC-01461,2026-05-02T00:21:00,00:21:00,healthy,normal,,Php,3,39.86,58.46,122.56,84.92,37.64,52.0971,46.6557,0
INC-01462,2026-05-02T00:22:00,00:22:00,healthy,normal,,Python,0,46.74,38.58,117.9,90.09,27.81,56.5227,47.7867,0
INC-01463,2026-05-02T00:23:00,00:23:00,healthy,normal,,Php,3,34.76,90.95,141.76,148.28,-6.52,51.3715,47.6621,0
INC-01464,2026-05-02T00:24:00,00:24:00,healthy,normal,,Ruby,5,55.79,22.92,114.37,89.68,24.69,51.3884,47.506,0
INC-01465,2026-05-02T00:25:00,00:25:00,healthy,normal,,Python,0,21.21,62.5,88.84,85.48,3.36,39.6714,44.2726,0
INC-01466,2026-05-02T00:26:00,00:26:00,warning,degraded,Ruby,Ruby,5,70.55,21.86,120.22,77.11,43.11,45.8099,48.9535,1
INC-01467,2026-05-02T00:27:00,00:27:00,failure,critical,Node.js,Node.js,1,97.33,123.63,87.51,78.37,9.14,55.9278,56.2252,1
INC-01468,2026-05-02T00:28:00,00:28:00,failure,critical,Java,Java,4,95.13,129.31,62.24,52.34,9.9,68.0023,59.6869,0
INC-01469,2026-05-02T00:29:00,00:29:00,healthy,normal,,Java,4,33.37,71.39,141.81,154.43,-12.62,63.5172,57.4528,0
INC-01470,2026-05-02T00:30:00,00:30:00,warning,degraded,Go,Go,2,62.68,28.46,137.37,140.55,-3.17,71.811,55.7412,0
INC-01471,2026-05-02T00:31:00,00:31:00,healthy,normal,,Php,3,38.55,63.27,134.01,110.88,23.13,65.4116,55.6107,0
INC-01472,2026-05-02T00:32:00,00:32:00,healthy,normal,,Java,4,41.53,50.38,159.09,157.11,1.98,54.2503,55.089,0
INC-01473,2026-05-02T00:33:00,00:33:00,warning,degraded,Node.js,Node.js,1,69.82,55.46,100.05,69.69,30.36,49.1881,58.5952,0
INC-01474,2026-05-02T00:34:00,00:34:00,healthy,normal,,Node.js,1,43.32,69.17,77.07,67.91,9.16,51.1792,57.3482,0
INC-01475,2026-05-02T00:35:00,00:35:00,healthy,normal,,Php,3,26.85,24.35,117.9,75.14,42.76,44.0137,57.9124,0
INC-01476,2026-05-02T00:36:00,00:36:00,healthy,normal,,Java,4,33.18,66.21,109.57,84.82,24.76,42.9386,54.1751,0
INC-01477,2026-05-02T00:37:00,00:37:00,warning,degraded,Php,Php,3,57.48,38.62,94.73,67.54,27.19,46.1294,50.1899,1
INC-01478,2026-05-02T00:38:00,00:38:00,warning,degraded,Java,Java,4,61.91,71.92,117.6,112.84,4.77,44.5477,46.8679,0
INC-01479,2026-05-02T00:39:00,00:39:00,healthy,normal,,Node.js,1,43.12,56.69,101.65,85.9,15.75,44.5079,47.8436,0
INC-01480,2026-05-02T00:40:00,00:40:00,failure,critical,Java,Java,4,88.86,125.81,64.92,63.33,1.59,56.9109,50.4623,1
INC-01481,2026-05-02T00:41:00,00:41:00,healthy,normal,,Python,0,55.85,38.2,106.76,91.57,15.2,61.4463,52.1925,0
INC-01482,2026-05-02T00:42:00,00:42:00,healthy,normal,,Go,2,36.55,66.47,85.91,55.26,30.65,57.2598,51.6946,0
INC-01483,2026-05-02T00:43:00,00:43:00,warning,degraded,Python,Python,0,65.48,75.22,126.95,122.85,4.1,57.9731,51.2604,1
